,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,One Night Ultimate Werewolf,34,413,7.1,-1.0,21419,99.9%
1,Codenames,19,93,7.6,-1.0,67424,98.7%
2,Star Wars: Episode 1 – Clash of the Lightsabers,13,4837,6.2,8.0,582,94.9%
3,Logan Stones,11,13760,5.8,7.0,166,92.0%
4,Dungeon Solitaire: Labyrinth of Souls,9,9263,7.6,9.0,56,87.4%
5,Space Hulk: Death Angel – The Card Game,8,614,7.0,8.5,12204,84.1%
6,Chess,7,439,7.1,10.0,28655,80.0%
7,B-17: Queen of the Skies,6,1539,7.1,7.5,1908,74.8%
8,World at War: Eisenbach Gap,5,2259,7.5,8.0,645,68.3%
9,Ranger,5,6970,7.0,8.5,151,68.3%
10,Pandemic,5,99,7.6,8.0,101865,68.3%
11,Love Letter,5,282,7.2,8.5,55827,68.3%
12,The Lord of the Rings,5,876,6.8,8.0,14258,68.3%
13,Gulo Gulo,5,1311,6.8,8.0,2753,68.3%
14,Fields of Fire,5,1279,7.8,8.0,1073,68.3%
15,Dungeon Roll,5,2578,6.1,7.3,7587,68.3%
16,Deep Space D-6,5,907,7.3,7.5,2588,68.3%
17,Viatica,4,-1,5.0,5.0,1,60.1%
18,Tranquility Base,4,12474,7.1,8.0,39,60.1%
19,Pictionary,4,4640,5.8,8.0,6898,60.1%
20,D-Day Dice,4,1184,6.8,8.5,3425,60.1%
21,Chrononauts,4,2483,6.2,6.0,5287,60.1%
22,The Cards of Cthulhu,4,3841,6.8,8.0,486,60.1%
23,Blokus,4,646,6.9,7.0,22840,60.1%
24,Army vs. Aliens,4,19023,5.2,6.5,157,60.1%
25,Star Trek: The Adventure Game,3,4543,6.9,7.0,304,49.8%
26,Source of the Nile,3,3943,6.5,8.5,584,49.8%
27,SOS Titanic,3,2174,6.7,7.5,1399,49.8%
28,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,3,96,7.7,7.5,17180,49.8%
29,"Run, Fight, or Die!",3,1640,6.9,9.0,1790,49.8%
30,Lotto,3,20202,3.7,4.0,249,49.8%
31,The Hobbit,3,4481,6.0,8.0,1745,49.8%
32,Grimslingers,3,4198,6.4,-1.0,831,49.8%
33,Federation Commander: Romulan Border,3,3866,7.7,8.0,248,49.8%
34,Dawn of the Dead,3,9189,6.0,7.3,221,49.8%
35,Bonaparte at Marengo,3,1767,7.4,9.0,871,49.8%
36,Among the Stars,3,603,7.1,8.0,6669,49.8%
37,Yggdrasil,2,885,7.1,8.5,3756,36.9%
38,Terraforming Mars,2,4,8.4,-1.0,64485,36.9%
39,Star Trek Deck Building Game: The Next Generation – Next Phase,2,3673,6.7,-1.0,551,36.9%
40,Star Realms,2,115,7.6,-1.0,35855,36.9%
41,Star Fleet Battle Force,2,6580,6.5,6.8,223,36.9%
42,Sagrada,2,147,7.5,-1.0,25897,36.9%
43,Riesenflugzeugabteilungen,2,-1,6.4,6.5,18,36.9%
44,Pulp Detective,2,9494,5.8,-1.0,527,36.9%
45,Perry Rhodan: The Cosmic League,2,1850,6.8,7.5,1627,36.9%
46,Luftschiff,2,8830,7.1,9.0,73,36.9%
47,Last Frontier: The Vesuvius Incident,2,5387,7.0,8.0,195,36.9%
48,Insecta,2,9526,6.2,7.0,136,36.9%
